id,severity,dtp_cat,dead_count,injured_count,participants,peop_in_car,veh_category,participant_violations,region,address,exp,child,pedestr,bump,light,village,city,highway,gender,speed,low_distance,op_way,give_way,red_light,bad_grip,bad_visibility,precip,cloudy,fog_snowstorm,houses,yard_exit,r_roadcross,nr_roadcross,school,bridge,industry,mall,long,lat,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,weekday,time_of_day,week,pickup_cluster,distance
2453490,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Московская, 43-21",7.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,31.2503,58.5197,1,0,0,950,75,11.0,10,4,0,0,43,0,1.1863051121055002
2453490,0,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Большая Московская, 43-21",10.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,31.2503,58.5197,0,0,1,1300,110,2.0,10,4,0,0,43,0,1.1863051121055002
2450588,0,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда перекрестков,Великий Новгород,"г Великий Новгород, ул Кочетова, 6-1",21.0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,31.25,58.5167,0,1,0,1500,150,9.0,1,4,0,7,4,0,1.3389167595293983
2450588,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Кочетова, 6-1",8.0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,31.25,58.5167,0,0,1,1600,140,17.0,1,4,0,7,4,0,1.3389167595293983
2450585,2,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, ш Лужское, 9",17.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,31.25,58.5167,0,0,1,1300,100,12.0,1,5,1,2,4,0,1.3389167595293983
2450585,1,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, ш Лужское, 9",18.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,31.25,58.5167,0,0,1,1300,120,10.0,1,5,1,2,4,0,1.3389167595293983
2450585,1,Столкновение,0,1,3,1,0,Выезд на полосу встречного движения,Великий Новгород,"г Великий Новгород, ш Лужское, 9",9.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,31.25,58.5167,0,1,0,1600,80,6.0,1,5,1,2,4,0,1.3389167595293983
2450616,0,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, ул Октябрьская, 6-1",18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,31.25,58.5167,0,0,1,1200,100,10.0,1,1,0,4,1,0,1.3389167595293983
2450594,0,Столкновение,0,1,3,2,0,,Великий Новгород,"г Великий Новгород, ул Нехинская, 52",16.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,31.25,58.5167,0,0,1,1200,90,11.0,1,0,0,7,4,0,1.3389167595293983
2450594,0,Столкновение,0,1,3,1,0,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Нехинская, 52",7.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,31.25,58.5167,0,0,1,1200,110,11.0,1,0,0,7,4,0,1.3389167595293983
2451748,1,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Московская, 34-1",3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31.183333,58.516667,0,0,1,1300,120,7.0,6,4,0,6,24,0,5.06871390230858
2453496,0,Наезд на велосипедиста,0,1,2,1,0,Другие нарушения ПДД водителем,Великий Новгород,"г Великий Новгород, ул Германа, 15",9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,31.25,58.5167,0,0,1,1200,120,3.0,10,6,1,5,39,0,1.3389167595293983
2452283,0,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Чудинцева, 1 1",5.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,31.25,58.5167,0,0,1,900,60,6.0,11,6,1,7,47,0,1.3389167595293983
2452283,1,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Чудинцева, 1 1",7.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,31.25,58.5167,0,0,1,1100,75,11.0,11,6,1,7,47,0,1.3389167595293983
2452321,1,Столкновение,0,2,5,2,0,,Великий Новгород,"г Великий Новгород, ш Сырковское, 25",11.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31.25,58.5167,0,0,1,1100,75,17.0,11,3,0,4,44,0,1.3389167595293983
2452321,0,Столкновение,0,2,5,1,0,,Великий Новгород,"г Великий Новгород, ш Сырковское, 25",3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31.25,58.5167,0,0,1,1400,150,9.0,11,3,0,4,44,0,1.3389167595293983
2452321,0,Столкновение,0,2,5,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ш Сырковское, 25",8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31.25,58.5167,0,0,1,1300,110,1.0,11,3,0,4,44,0,1.3389167595293983
2452321,0,Столкновение,0,2,5,1,1,,Великий Новгород,"г Великий Новгород, ш Сырковское, 25",26.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,31.25,58.5167,1,0,0,7000,480,4.0,11,3,0,4,44,0,1.3389167595293983
2452281,1,Столкновение,0,3,3,2,0,"Несоблюдение очередности проезда, Несоблюдение требований ОСАГО",Великий Новгород,"г Великий Новгород, ул Новолучанская, 26",15.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,31.25,58.5167,0,0,1,1300,100,3.0,11,0,0,3,48,0,1.3389167595293983
2452281,1,Столкновение,0,3,3,1,0,,Великий Новгород,"г Великий Новгород, ул Новолучанская, 26",11.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,31.25,58.5167,0,0,1,1400,150,2.0,11,0,0,3,48,0,1.3389167595293983
2453499,0,Столкновение,0,1,3,2,0,,Великий Новгород,"г Великий Новгород, пр-кт Александра Корсунова, 34б",8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,31.25,58.5167,0,0,1,1200,75,12.0,10,3,0,3,43,0,1.3389167595293983
2453499,0,Столкновение,0,1,3,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, пр-кт Александра Корсунова, 34б",20.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,31.25,58.5167,0,0,1,1600,140,10.0,10,3,0,3,43,0,1.3389167595293983
2453506,1,Наезд на препятствие,0,1,1,1,0,Другие нарушения ПДД водителем,Великий Новгород,"г Великий Новгород, ул Советской Армии, 36",8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,31.25,58.5167,0,0,1,1100,85,1.0,10,2,0,0,43,0,1.3389167595293983
2453512,1,Столкновение,0,2,3,2,0,,Великий Новгород,"г Великий Новгород, ш Сырковское, 31 ст. Павловская",9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1100,90,10.0,10,0,0,2,43,0,1.3389167595293983
2453512,0,Столкновение,0,2,3,1,0,"Несоблюдение очередности проезда, Несоблюдение требований ОСАГО",Великий Новгород,"г Великий Новгород, ш Сырковское, 31 ст. Павловская",8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1500,130,3.0,10,0,0,2,43,0,1.3389167595293983
2453531,0,Столкновение,0,1,3,2,0,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 11",1.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,31.2503,58.5197,0,0,1,1200,90,13.0,10,5,1,6,41,0,1.1863051121055002
2453531,0,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 11",7.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,31.2503,58.5197,0,0,1,1200,90,10.0,10,5,1,6,41,0,1.1863051121055002
2453532,2,Столкновение,0,1,2,1,3,,Великий Новгород,"г Великий Новгород, ул Псковская, 44 к.4",37.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1300,100,16.0,10,5,1,7,41,0,1.3389167595293983
2453532,1,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Псковская, 44 к.4",7.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1300,150,8.0,10,5,1,7,41,0,1.3389167595293983
2453533,1,Столкновение,0,2,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Державина, 1",5.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.2333,58.5167,0,0,1,1400,150,8.0,10,5,1,7,41,0,2.2281424083489187
2453533,1,Столкновение,0,2,2,1,0,,Великий Новгород,"г Великий Новгород, ул Державина, 1",7.0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.2333,58.5167,0,0,1,1300,100,8.0,10,5,1,7,41,0,2.2281424083489187
2453534,0,Столкновение,0,1,3,2,2,,Великий Новгород,"г Великий Новгород, ул Октябрьская, 18",29.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.1836,58.5197,1,0,0,12000,400,25.0,10,0,0,0,41,0,5.018336451905449
2453534,0,Столкновение,0,1,3,1,0,Нарушение правил перестроения,Великий Новгород,"г Великий Новгород, ул Октябрьская, 18",,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.1836,58.5197,0,0,1,1600,200,3.0,10,0,0,0,41,0,5.018336451905449
2453535,0,Столкновение,0,2,4,1,1,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Ломоносова, 20",14.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,31.25,58.5167,0,0,1,2500,100,11.0,10,6,1,4,40,0,1.3389167595293983
2453535,1,Столкновение,0,2,4,3,0,,Великий Новгород,"г Великий Новгород, ул Ломоносова, 20",8.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,31.25,58.5167,0,0,1,1400,150,11.0,10,6,1,4,40,0,1.3389167595293983
2452020,0,Столкновение,0,1,3,1,0,Нарушение правил перестроения,Великий Новгород,"г Великий Новгород, пр-кт Мира, 9",2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.25,58.5167,0,0,1,1100,75,6.0,12,1,0,5,52,0,1.3389167595293983
2452020,0,Столкновение,0,1,3,2,2,,Великий Новгород,"г Великий Новгород, пр-кт Мира, 9",27.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,31.25,58.5167,0,0,1,12000,250,8.0,12,1,0,5,52,0,1.3389167595293983
2540595,1,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 22",21.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,31.268946,58.532472,0,0,1,1300,140,13.0,1,6,1,6,53,0,1.0703315251805674
2540595,1,Столкновение,0,1,3,2,0,"Несоблюдение очередности проезда, Другие нарушения ПДД водителем",Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 22",6.0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,31.268946,58.532472,0,0,1,1100,75,4.0,1,6,1,6,53,0,1.0703315251805674
2454231,0,Столкновение,0,1,2,1,0,Несоблюдение очередности проезда перекрестков,Великий Новгород,"г Великий Новгород, ул Большая Московская, 23 7",21.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.291755,58.525476,0,0,1,1400,150,7.0,6,2,0,4,23,0,1.3066273651276115
2454231,1,Столкновение,0,1,2,1,0,Несоблюдение требований ОСАГО,Великий Новгород,"г Великий Новгород, ул Большая Московская, 23 7",6.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.291755,58.525476,0,0,1,1400,150,8.0,6,2,0,4,23,0,1.3066273651276115
2454511,0,Столкновение,0,1,2,1,0,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Большая Московская, 86",6.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.298418,58.534913,0,0,1,1100,85,9.0,3,1,0,4,11,0,2.1340098174637725
2454511,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Московская, 86",9.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.298418,58.534913,0,0,1,1100,80,6.0,3,1,0,4,11,0,2.1340098174637725
2451844,0,Падение пассажира,0,1,3,1,0,Нарушение правил расположения ТС на проезжей части,Великий Новгород,"г Великий Новгород, ул Большая Московская, 66",4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.29447,58.529268,0,0,1,1200,75,9.0,3,0,0,2,13,0,1.599013574619461
2451844,0,Падение пассажира,0,1,3,2,2,,Великий Новгород,"г Великий Новгород, ул Большая Московская, 66",30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.29447,58.529268,0,0,1,12000,250,9.0,3,0,0,2,13,0,1.599013574619461
2505686,1,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, ул Ломоносова, 1",23.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,31.245053,58.543509,0,0,1,1200,90,6.0,10,0,0,2,41,0,2.709135959848942
2450942,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Рахманинова, 2 110",4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,31.25,58.5167,0,0,1,1400,150,9.0,1,2,0,4,3,0,1.3389167595293983
2450942,0,Столкновение,0,1,2,1,1,"Несоблюдение условий, разрешающих движение транспорта задним ходом, Несоблюдение очередности проезда",Великий Новгород,"г Великий Новгород, ул Рахманинова, 2 110",9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,31.25,58.5167,1,0,0,2000,250,17.0,1,2,0,4,3,0,1.3389167595293983
2450189,1,Столкновение,0,1,2,1,0,"Несоблюдение очередности проезда, Несоблюдение требований ОСАГО",Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 21",1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,31.25,58.5167,1,0,0,1000,80,11.0,10,4,0,5,43,0,1.3389167595293983
2450189,0,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 21",16.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,31.25,58.5167,0,0,1,1300,130,7.0,10,4,0,5,43,0,1.3389167595293983
2455227,0,Наезд на велосипедиста,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, пр-кт Мира, 13-1",5.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,31.234131,58.537361,0,0,1,1300,100,10.0,9,0,0,6,36,0,2.625282315230809
2451137,0,Наезд на пешехода,0,1,2,1,2,,Великий Новгород,"г Великий Новгород, ул Троицкая, 15",33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,31.25,58.5167,0,0,1,12000,250,10.0,3,0,0,2,11,0,1.3389167595293983
2452417,0,Столкновение,0,1,3,1,1,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 57",17.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.25,58.5167,1,0,0,8000,400,26.0,8,0,0,7,33,0,1.3389167595293983
2452417,0,Столкновение,0,1,3,2,2,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 57",8.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,12000,250,4.0,8,0,0,7,33,0,1.3389167595293983
2455554,1,Наезд на пешехода,0,1,2,1,0,Другие нарушения ПДД водителем,Великий Новгород,"г Великий Новгород, ул Химиков, 15-2",27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.25,58.5167,0,0,1,1300,120,19.0,3,3,0,5,12,0,1.3389167595293983
2453329,0,Наезд на велосипедиста,0,1,2,1,0,Несоблюдение очередности проезда перекрестков,Великий Новгород,"г Великий Новгород, ул Октябрьская, 40-2",5.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,31.235858,58.514287,0,0,1,1100,75,4.0,6,4,0,6,23,0,2.190077645700804
2451075,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, пр-кт Мира, 2",17.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31.25,58.516667,0,0,1,1200,85,13.0,5,3,0,3,20,0,1.3407972200696494
2451075,0,Столкновение,0,1,2,1,0,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, пр-кт Мира, 2",4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31.25,58.516667,0,0,1,1300,120,10.0,5,3,0,3,20,0,1.3407972200696494
2450454,0,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 31 2",14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1300,120,10.0,7,5,1,6,28,0,1.3389167595293983
2451141,1,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, пр-кт Мира, 42",9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,31.25,58.5167,0,0,1,1300,100,11.0,3,0,0,3,10,0,1.3389167595293983
2453384,0,Столкновение,0,1,3,1,0,Другие нарушения ПДД водителем,Великий Новгород,"г Великий Новгород, пр-кт Мира, 23 9",8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31.232039,58.52999,0,0,1,1300,100,14.0,9,4,0,3,39,0,2.3321766101411683
2453384,1,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, пр-кт Мира, 23 9",10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31.232039,58.52999,0,0,1,1300,106,2.0,9,4,0,3,39,0,2.3321766101411683
2453384,0,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, пр-кт Мира, 23 9",12.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,31.232039,58.52999,0,0,1,1200,98,4.0,9,4,0,3,39,0,2.3321766101411683
2450919,0,Падение пассажира,0,1,2,2,2,"Нарушение правил перевозки людей, Другие нарушения ПДД водителем",Великий Новгород,"г Великий Новгород, ул Студенческая, 13",1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,31.25,58.5167,0,0,1,12000,250,10.0,1,6,1,3,4,0,1.3389167595293983
2450244,0,Столкновение,0,1,2,1,1,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Московская, 34-1",9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,31.25,58.5167,1,0,0,8000,400,15.0,10,3,0,4,40,0,1.3389167595293983
2450244,1,Столкновение,0,1,2,1,0,,Великий Новгород,"г Великий Новгород, ул Московская, 34-1",2.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,31.25,58.5167,0,0,1,1100,75,11.0,10,3,0,4,40,0,1.3389167595293983
2450550,0,Столкновение,0,1,3,1,0,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, ул Псковская, 50-2",3.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,31.25,58.516667,0,0,1,1300,120,15.0,3,3,0,2,10,0,1.3407972200696494
2450550,0,Столкновение,0,1,3,2,0,,Великий Новгород,"г Великий Новгород, ул Псковская, 50-2",7.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,31.25,58.516667,0,0,1,1300,150,10.0,3,3,0,2,10,0,1.3407972200696494
2451453,0,Столкновение,0,2,4,2,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, ул Московская, 34",2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,31.25,58.5167,0,1,0,1500,140,7.0,9,6,1,6,36,0,1.3389167595293983
2451453,1,Столкновение,0,2,4,1,0,,Великий Новгород,"г Великий Новгород, ул Московская, 34",7.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,31.25,58.5167,0,0,1,1400,150,5.0,9,6,1,6,36,0,1.3389167595293983
2451453,0,Столкновение,0,2,4,1,0,,Великий Новгород,"г Великий Новгород, ул Московская, 34",13.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,31.25,58.5167,0,0,1,1500,200,10.0,9,6,1,6,36,0,1.3389167595293983
2453504,0,Наезд на велосипедиста,0,1,2,1,0,Несоблюдение очередности проезда,Великий Новгород,"г Великий Новгород, б-р Воскресенский, 8",9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,31.25,58.5167,0,0,1,1400,150,6.0,10,3,0,3,43,0,1.3389167595293983
2548869,0,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, ул Ломоносова, 12",18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,31.243562,58.536745,0,1,0,1600,150,13.0,2,0,0,3,6,0,2.169674478833442
2453538,1,Наезд на пешехода,0,1,2,1,0,Нарушение правил проезда пешеходного перехода,Великий Новгород,"г Великий Новгород, ул Розважа, 11-1",9.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,31.2503,58.5197,0,0,1,1200,90,10.0,10,4,0,6,40,0,1.1863051121055002
2453536,0,Наезд на пешехода,0,1,2,1,0,Другие нарушения ПДД водителем,Великий Новгород,"г Великий Новгород, ул Большая Московская, 104",8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,31.25,58.5167,0,1,0,1500,150,0.0,10,5,1,4,40,0,1.3389167595293983
2453541,1,Столкновение,0,1,2,1,1,,Великий Новгород,"г Великий Новгород, пр-кт Мира, 15",10.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,31.2503,58.5197,0,0,1,1300,110,14.0,10,0,0,4,40,0,1.1863051121055002
2453541,0,Столкновение,0,1,2,1,1,Неправильный выбор дистанции,Великий Новгород,"г Великий Новгород, пр-кт Мира, 15",10.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,31.2503,58.5197,1,0,0,8000,400,11.0,10,0,0,4,40,0,1.1863051121055002
2451436,1,Столкновение,0,1,3,1,3,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 130",18.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,31.25,58.5167,0,0,0,200,90,10.0,9,4,0,6,38,0,1.3389167595293983
2451436,0,Столкновение,0,1,3,1,0,"Несоблюдение очередности проезда, Несоблюдение требований ОСАГО",Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 130",10.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,31.25,58.5167,1,0,0,1000,80,11.0,9,4,0,6,38,0,1.3389167595293983
2451436,0,Столкновение,0,1,3,1,0,,Великий Новгород,"г Великий Новгород, ул Большая Санкт-Петербургская, 130",12.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,31.25,58.5167,0,0,1,1400,130,22.0,9,4,0,6,38,0,1.3389167595293983
2453927,1,Столкновение,0,3,3,1,0,"Неправильный выбор дистанции, Несоблюдение требований ОСАГО",Великий Новгород,"г Великий Новгород, ул Людогоща, 5 68",17.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,31.263099,58.525089,0,0,1,950,90,19.0,7,2,0,5,27,0,0.4622615301065365
2453927,1,Столкновение,0,3,3,1,0,,Великий Новгород,"г Великий Новгород, ул Людогоща, 5 68",8.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,31.263099,58.525089,0,0,1,1400,130,8.0,7,2,0,5,27,0,0.4622615301065365
2453927,1,Столкновение,0,3,3,1,0,,Великий Новгород,"г Великий Новгород, ул Людогоща, 5 68",20.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,31.263099,58.525089,0,0,1,1400,150,5.0,7,2,0,5,27,0,0.4622615301065365
